Domain, V4_m1, V5_m1, V6_m1, V9_m1, V10_m1, V11_m1, V12_m1, V13_m1, V14_m1,,,,,
49.611705,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439397,1.03360650638,,,,,
49.62837,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
49.645035,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
49.6617,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439397,1.03360650638,,,,,
49.678365,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
49.69503,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
49.711695,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
49.72836,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
49.745025,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
49.76169,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439397,1.03360650638,,,,,
49.778355,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
49.79502,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
49.811685,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
49.82835,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
49.845015,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
49.86168,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439397,1.03360650638,,,,,
49.878345,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
49.89501,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
49.911675,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439397,1.03360650638,,,,,
49.92834,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
49.945005,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
49.96167,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
49.978335,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
49.995,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
50.011665,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439397,1.03360650638,,,,,
50.02833,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
50.044995,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
50.06166,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
50.078325,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
50.09499,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
50.111655,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439397,1.03360650638,,,,,
50.12832,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
50.144985,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
50.16165,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
50.178315,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
50.19498,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
50.211645,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
50.22831,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
50.244975,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
50.26164,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
50.278305,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
50.29497,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
50.311635,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
50.3283,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
50.344965,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
50.36163,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
50.378295,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
50.39496,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
50.411625,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
50.42829,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
50.444955,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
50.46162,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
50.478285,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
50.49495,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
50.511615,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
50.52828,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
50.544945,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
50.56161,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
50.578275,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
50.59494,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
50.611605,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439397,1.03360650638,,,,,
50.62827,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
50.644935,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
50.6616,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
50.678265,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
50.69493,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
50.711595,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
50.72826,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
50.744925,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
50.76159,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
50.778255,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
50.79492,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
50.811585,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
50.82825,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
50.844915,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
50.86158,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
50.878245,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
50.89491,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
50.911575,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
50.92824,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
50.944905,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
50.96157,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
50.978235,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
50.9949,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
51.011565,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
51.02823,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
51.044895,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
51.06156,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
51.078225,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
51.09489,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
51.111555,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
51.12822,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
51.144885,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
51.16155,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
51.178215,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
51.19488,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
51.211545,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
51.22821,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
51.244875,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
51.26154,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
51.278205,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
51.29487,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
51.311535,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
51.3282,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
51.344865,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
51.36153,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
51.378195,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
51.39486,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
51.411525,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
51.42819,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
51.444855,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
51.46152,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
51.478185,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
51.49485,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
51.511515,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
51.52818,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
51.544845,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
51.56151,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
51.578175,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
51.59484,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
51.611505,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
51.62817,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
51.644835,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
51.6615,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
51.678165,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
51.69483,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
51.711495,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
51.72816,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
51.744825,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
51.76149,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
51.778155,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
51.79482,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
51.811485,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
51.82815,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
51.844815,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
51.86148,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
51.878145,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
51.89481,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
51.911475,1.01687625022,1.01877154831,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
51.92814,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
51.944805,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
51.96147,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
51.978135,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
51.9948,1.01687608895,1.01877144227,1.06918870444,1.0535291364,1.04885505461,1.05542511826,1.05426228218,1.04931435636,1.03360657346,,,,,
52.011465,1.01687625022,1.01877154832,1.06918872426,1.05352930995,1.04885515525,1.05542517813,1.05426225213,1.04931439396,1.03360650638,,,,,
52.02813,1.01687599588,1.01877137774,1.06918863685,1.05352896108,1.04885484881,1.05542500252,1.05426215236,1.04931421574,1.03360628285,,,,,
52.044795,1.01687607335,1.01877142984,1.06918869705,1.05352910376,1.04885502661,1.05542510168,1.05426226515,1.04931434036,1.03360653434,,,,,
52.06146,1.01687621924,1.01877152246,1.06918872284,1.05352930431,1.04885514804,1.05542517411,1.0542622623,1.04931440155,1.03360651976,,,,,
52.078125,1.01687604247,1.01877141603,1.06918864566,1.05352899936,1.04885488401,1.05542502313,1.05426215922,1.04931422417,1.0336063086,,,,,
52.09479,1.01687607335,1.01877142984,1.06918869705,1.05352910376,1.04885502661,1.05542510168,1.05426226515,1.04931434036,1.03360653434,,,,,
52.111455,1.01687621924,1.01877152246,1.06918872284,1.05352930431,1.04885514804,1.05542517411,1.0542622623,1.04931440155,1.03360651976,,,,,
52.12812,1.01687604247,1.01877141603,1.06918864566,1.05352899936,1.04885488401,1.05542502313,1.05426215922,1.04931422417,1.0336063086,,,,,
52.144785,1.01687607335,1.01877142984,1.06918869705,1.05352910376,1.04885502661,1.05542510168,1.05426226515,1.04931434036,1.03360653434,,,,,
52.16145,1.01687621924,1.01877152246,1.06918872284,1.05352930431,1.04885514804,1.05542517411,1.0542622623,1.04931440155,1.03360651976,,,,,
52.178115,1.01687604247,1.01877141603,1.06918864566,1.05352899936,1.04885488401,1.05542502313,1.05426215922,1.04931422417,1.0336063086,,,,,
52.19478,1.01687607335,1.01877142984,1.06918869705,1.05352910376,1.04885502661,1.05542510168,1.05426226515,1.04931434036,1.03360653434,,,,,
52.211445,1.01687621924,1.01877152246,1.06918872284,1.05352930431,1.04885514804,1.05542517411,1.0542622623,1.04931440155,1.03360651976,,,,,
52.22811,1.01687604247,1.01877141603,1.06918864566,1.05352899936,1.04885488401,1.05542502313,1.05426215922,1.04931422417,1.0336063086,,,,,
52.244775,1.01687607335,1.01877142984,1.06918869705,1.05352910376,1.04885502661,1.05542510168,1.05426226515,1.04931434036,1.03360653434,,,,,
52.26144,1.01687621924,1.01877152246,1.06918872284,1.05352930431,1.04885514804,1.05542517411,1.0542622623,1.04931440155,1.03360651976,,,,,
52.278105,1.01687604247,1.01877141603,1.06918864566,1.05352899936,1.04885488401,1.05542502313,1.05426215922,1.04931422417,1.0336063086,,,,,
52.29477,1.01687607335,1.01877142984,1.06918869705,1.05352910376,1.04885502661,1.05542510168,1.05426226515,1.04931434036,1.03360653434,,,,,
52.311435,1.01687621924,1.01877152246,1.06918872284,1.05352930431,1.04885514804,1.05542517411,1.0542622623,1.04931440155,1.03360651976,,,,,
52.3281,1.01687604247,1.01877141603,1.06918864566,1.05352899936,1.04885488401,1.05542502313,1.05426215922,1.04931422417,1.0336063086,,,,,
52.344765,1.01687607335,1.01877142984,1.06918869705,1.05352910376,1.04885502661,1.05542510168,1.05426226515,1.04931434036,1.03360653434,,,,,
52.36143,1.01687621924,1.01877152246,1.06918872284,1.05352930431,1.04885514804,1.05542517411,1.0542622623,1.04931440155,1.03360651976,,,,,
52.378095,1.01687604247,1.01877141603,1.06918864566,1.05352899936,1.04885488401,1.05542502313,1.05426215922,1.04931422417,1.0336063086,,,,,
52.39476,1.01687607335,1.01877142984,1.06918869705,1.05352910376,1.04885502661,1.05542510168,1.05426226515,1.04931434036,1.03360653434,,,,,
52.411425,1.01687621924,1.01877152246,1.06918872284,1.05352930431,1.04885514804,1.05542517411,1.0542622623,1.04931440155,1.03360651976,,,,,
52.42809,1.01687604247,1.01877141603,1.06918864566,1.05352899936,1.04885488401,1.05542502313,1.05426215922,1.04931422417,1.0336063086,,,,,
52.444755,1.01687607335,1.01877142984,1.06918869705,1.05352910376,1.04885502661,1.05542510168,1.05426226515,1.04931434036,1.03360653434,,,,,
52.46142,1.01687621924,1.01877152246,1.06918872284,1.05352930431,1.04885514804,1.05542517411,1.0542622623,1.04931440155,1.03360651976,,,,,
52.478085,1.01687604247,1.01877141603,1.06918864566,1.05352899936,1.04885488401,1.05542502313,1.05426215922,1.04931422417,1.0336063086,,,,,
52.49475,1.01687607335,1.01877142984,1.06918869705,1.05352910376,1.04885502661,1.05542510168,1.05426226515,1.04931434036,1.03360653434,,,,,
52.511415,1.01687621924,1.01877152246,1.06918872284,1.05352930431,1.04885514804,1.05542517411,1.0542622623,1.04931440155,1.03360651976,,,,,
52.52808,1.01687604247,1.01877141603,1.06918864566,1.05352899936,1.04885488401,1.05542502313,1.05426215922,1.04931422417,1.0336063086,,,,,
52.544745,1.01687607335,1.01877142984,1.06918869705,1.05352910376,1.04885502661,1.05542510168,1.05426226515,1.04931434036,1.03360653434,,,,,
52.56141,1.01687621924,1.01877152246,1.06918872284,1.05352930431,1.04885514804,1.05542517411,1.0542622623,1.04931440155,1.03360651976,,,,,
52.578075,1.01687604247,1.01877141603,1.06918864566,1.05352899936,1.04885488401,1.05542502313,1.05426215922,1.04931422417,1.0336063086,,,,,
52.59474,1.01687607335,1.01877142984,1.06918869705,1.05352910376,1.04885502661,1.05542510168,1.05426226515,1.04931434036,1.03360653434,,,,,
52.611405,1.01687621924,1.01877152246,1.06918872284,1.05352930431,1.04885514804,1.05542517411,1.0542622623,1.04931440155,1.03360651976,,,,,
52.62807,1.01687604247,1.01877141603,1.06918864566,1.05352899936,1.04885488401,1.05542502313,1.05426215922,1.04931422417,1.0336063086,,,,,
52.644735,1.01687607335,1.01877142984,1.06918869705,1.05352910376,1.04885502661,1.05542510168,1.05426226515,1.04931434036,1.03360653434,,,,,
52.6614,1.01687621924,1.01877152246,1.06918872284,1.05352930431,1.04885514804,1.05542517411,1.0542622623,1.04931440155,1.03360651976,,,,,
52.678065,1.01687604247,1.01877141603,1.06918864566,1.05352899936,1.04885488401,1.05542502313,1.05426215922,1.04931422417,1.0336063086,,,,,
52.69473,1.01687607335,1.01877142984,1.06918869705,1.05352910376,1.04885502661,1.05542510168,1.05426226515,1.04931434036,1.03360653434,,,,,
52.711395,1.01687621924,1.01877152246,1.06918872284,1.05352930431,1.04885514804,1.05542517411,1.0542622623,1.04931440155,1.03360651976,,,,,
52.72806,1.01687604247,1.01877141603,1.06918864566,1.05352899936,1.04885488401,1.05542502313,1.05426215922,1.04931422417,1.0336063086,,,,,
52.744725,1.01687607335,1.01877142984,1.06918869705,1.05352910376,1.04885502661,1.05542510168,1.05426226515,1.04931434036,1.03360653434,,,,,
52.76139,1.01687621924,1.01877152246,1.06918872284,1.05352930431,1.04885514804,1.05542517411,1.0542622623,1.04931440155,1.03360651976,,,,,
